,filename,class_name,class_number,fold,path
410,0411.png,airplane,0,7,../data/cifar10/train/airplane/0411.png
411,0412.png,airplane,0,1,../data/cifar10/train/airplane/0412.png
412,0413.png,airplane,0,6,../data/cifar10/train/airplane/0413.png
413,0414.png,airplane,0,0,../data/cifar10/train/airplane/0414.png
414,0415.png,airplane,0,1,../data/cifar10/train/airplane/0415.png
415,0416.png,airplane,0,6,../data/cifar10/train/airplane/0416.png
416,0417.png,airplane,0,8,../data/cifar10/train/airplane/0417.png
417,0418.png,airplane,0,8,../data/cifar10/train/airplane/0418.png
418,0419.png,airplane,0,6,../data/cifar10/train/airplane/0419.png
419,0420.png,airplane,0,0,../data/cifar10/train/airplane/0420.png
420,0421.png,airplane,0,4,../data/cifar10/train/airplane/0421.png
421,0422.png,airplane,0,8,../data/cifar10/train/airplane/0422.png
422,0423.png,airplane,0,4,../data/cifar10/train/airplane/0423.png
423,0424.png,airplane,0,8,../data/cifar10/train/airplane/0424.png
424,0425.png,airplane,0,2,../data/cifar10/train/airplane/0425.png
425,0426.png,airplane,0,0,../data/cifar10/train/airplane/0426.png
426,0427.png,airplane,0,4,../data/cifar10/train/airplane/0427.png
427,0428.png,airplane,0,9,../data/cifar10/train/airplane/0428.png
428,0429.png,airplane,0,4,../data/cifar10/train/airplane/0429.png
429,0430.png,airplane,0,8,../data/cifar10/train/airplane/0430.png
430,0431.png,airplane,0,7,../data/cifar10/train/airplane/0431.png
431,0432.png,airplane,0,7,../data/cifar10/train/airplane/0432.png
432,0433.png,airplane,0,9,../data/cifar10/train/airplane/0433.png
433,0434.png,airplane,0,2,../data/cifar10/train/airplane/0434.png
434,0435.png,airplane,0,5,../data/cifar10/train/airplane/0435.png
435,0436.png,airplane,0,6,../data/cifar10/train/airplane/0436.png
436,0437.png,airplane,0,5,../data/cifar10/train/airplane/0437.png
437,0438.png,airplane,0,1,../data/cifar10/train/airplane/0438.png
438,0439.png,airplane,0,4,../data/cifar10/train/airplane/0439.png
439,0440.png,airplane,0,9,../data/cifar10/train/airplane/0440.png
440,0441.png,airplane,0,2,../data/cifar10/train/airplane/0441.png
441,0442.png,airplane,0,9,../data/cifar10/train/airplane/0442.png
442,0443.png,airplane,0,5,../data/cifar10/train/airplane/0443.png
443,0444.png,airplane,0,8,../data/cifar10/train/airplane/0444.png
444,0445.png,airplane,0,3,../data/cifar10/train/airplane/0445.png
445,0446.png,airplane,0,4,../data/cifar10/train/airplane/0446.png
446,0447.png,airplane,0,7,../data/cifar10/train/airplane/0447.png
447,0448.png,airplane,0,8,../data/cifar10/train/airplane/0448.png
448,0449.png,airplane,0,9,../data/cifar10/train/airplane/0449.png
449,0450.png,airplane,0,7,../data/cifar10/train/airplane/0450.png
450,0451.png,airplane,0,5,../data/cifar10/train/airplane/0451.png
451,0452.png,airplane,0,1,../data/cifar10/train/airplane/0452.png
452,0453.png,airplane,0,4,../data/cifar10/train/airplane/0453.png
453,0454.png,airplane,0,3,../data/cifar10/train/airplane/0454.png
454,0455.png,airplane,0,8,../data/cifar10/train/airplane/0455.png
455,0456.png,airplane,0,6,../data/cifar10/train/airplane/0456.png
456,0457.png,airplane,0,9,../data/cifar10/train/airplane/0457.png
457,0458.png,airplane,0,1,../data/cifar10/train/airplane/0458.png
458,0459.png,airplane,0,5,../data/cifar10/train/airplane/0459.png
459,0460.png,airplane,0,8,../data/cifar10/train/airplane/0460.png
460,0461.png,airplane,0,9,../data/cifar10/train/airplane/0461.png
461,0462.png,airplane,0,8,../data/cifar10/train/airplane/0462.png
462,0463.png,airplane,0,7,../data/cifar10/train/airplane/0463.png
463,0464.png,airplane,0,3,../data/cifar10/train/airplane/0464.png
464,0465.png,airplane,0,4,../data/cifar10/train/airplane/0465.png
465,0466.png,airplane,0,2,../data/cifar10/train/airplane/0466.png
466,0467.png,airplane,0,9,../data/cifar10/train/airplane/0467.png
467,0468.png,airplane,0,9,../data/cifar10/train/airplane/0468.png
468,0469.png,airplane,0,8,../data/cifar10/train/airplane/0469.png
469,0470.png,airplane,0,1,../data/cifar10/train/airplane/0470.png
470,0471.png,airplane,0,0,../data/cifar10/train/airplane/0471.png
471,0472.png,airplane,0,8,../data/cifar10/train/airplane/0472.png
472,0473.png,airplane,0,2,../data/cifar10/train/airplane/0473.png
473,0474.png,airplane,0,2,../data/cifar10/train/airplane/0474.png
474,0475.png,airplane,0,6,../data/cifar10/train/airplane/0475.png
475,0476.png,airplane,0,2,../data/cifar10/train/airplane/0476.png
476,0477.png,airplane,0,3,../data/cifar10/train/airplane/0477.png
477,0478.png,airplane,0,4,../data/cifar10/train/airplane/0478.png
478,0479.png,airplane,0,3,../data/cifar10/train/airplane/0479.png
479,0480.png,airplane,0,9,../data/cifar10/train/airplane/0480.png
480,0481.png,airplane,0,3,../data/cifar10/train/airplane/0481.png
481,0482.png,airplane,0,5,../data/cifar10/train/airplane/0482.png
482,0483.png,airplane,0,5,../data/cifar10/train/airplane/0483.png
483,0484.png,airplane,0,2,../data/cifar10/train/airplane/0484.png
484,0485.png,airplane,0,9,../data/cifar10/train/airplane/0485.png
485,0486.png,airplane,0,6,../data/cifar10/train/airplane/0486.png
486,0487.png,airplane,0,9,../data/cifar10/train/airplane/0487.png
487,0488.png,airplane,0,1,../data/cifar10/train/airplane/0488.png
488,0489.png,airplane,0,9,../data/cifar10/train/airplane/0489.png
489,0490.png,airplane,0,1,../data/cifar10/train/airplane/0490.png
490,0491.png,airplane,0,9,../data/cifar10/train/airplane/0491.png
491,0492.png,airplane,0,7,../data/cifar10/train/airplane/0492.png
492,0493.png,airplane,0,8,../data/cifar10/train/airplane/0493.png
493,0494.png,airplane,0,8,../data/cifar10/train/airplane/0494.png
494,0495.png,airplane,0,9,../data/cifar10/train/airplane/0495.png
495,0496.png,airplane,0,5,../data/cifar10/train/airplane/0496.png
496,0497.png,airplane,0,1,../data/cifar10/train/airplane/0497.png
497,0498.png,airplane,0,8,../data/cifar10/train/airplane/0498.png
498,0499.png,airplane,0,6,../data/cifar10/train/airplane/0499.png
499,0500.png,airplane,0,1,../data/cifar10/train/airplane/0500.png
500,0501.png,airplane,0,6,../data/cifar10/train/airplane/0501.png
501,0502.png,airplane,0,2,../data/cifar10/train/airplane/0502.png
502,0503.png,airplane,0,5,../data/cifar10/train/airplane/0503.png
503,0504.png,airplane,0,7,../data/cifar10/train/airplane/0504.png
504,0505.png,airplane,0,7,../data/cifar10/train/airplane/0505.png
505,0506.png,airplane,0,1,../data/cifar10/train/airplane/0506.png
506,0507.png,airplane,0,5,../data/cifar10/train/airplane/0507.png
507,0508.png,airplane,0,9,../data/cifar10/train/airplane/0508.png
508,0509.png,airplane,0,8,../data/cifar10/train/airplane/0509.png
509,0510.png,airplane,0,7,../data/cifar10/train/airplane/0510.png
510,0511.png,airplane,0,7,../data/cifar10/train/airplane/0511.png
511,0512.png,airplane,0,5,../data/cifar10/train/airplane/0512.png
512,0513.png,airplane,0,7,../data/cifar10/train/airplane/0513.png
513,0514.png,airplane,0,5,../data/cifar10/train/airplane/0514.png
514,0515.png,airplane,0,8,../data/cifar10/train/airplane/0515.png
515,0516.png,airplane,0,1,../data/cifar10/train/airplane/0516.png
516,0517.png,airplane,0,4,../data/cifar10/train/airplane/0517.png
517,0518.png,airplane,0,0,../data/cifar10/train/airplane/0518.png
518,0519.png,airplane,0,0,../data/cifar10/train/airplane/0519.png
519,0520.png,airplane,0,4,../data/cifar10/train/airplane/0520.png
520,0521.png,airplane,0,4,../data/cifar10/train/airplane/0521.png
521,0522.png,airplane,0,1,../data/cifar10/train/airplane/0522.png
522,0523.png,airplane,0,7,../data/cifar10/train/airplane/0523.png
523,0524.png,airplane,0,4,../data/cifar10/train/airplane/0524.png
524,0525.png,airplane,0,1,../data/cifar10/train/airplane/0525.png
525,0526.png,airplane,0,4,../data/cifar10/train/airplane/0526.png
526,0527.png,airplane,0,4,../data/cifar10/train/airplane/0527.png
527,0528.png,airplane,0,3,../data/cifar10/train/airplane/0528.png
528,0529.png,airplane,0,4,../data/cifar10/train/airplane/0529.png
529,0530.png,airplane,0,9,../data/cifar10/train/airplane/0530.png
530,0531.png,airplane,0,1,../data/cifar10/train/airplane/0531.png
531,0532.png,airplane,0,1,../data/cifar10/train/airplane/0532.png
532,0533.png,airplane,0,7,../data/cifar10/train/airplane/0533.png
533,0534.png,airplane,0,6,../data/cifar10/train/airplane/0534.png
534,0535.png,airplane,0,8,../data/cifar10/train/airplane/0535.png
535,0536.png,airplane,0,7,../data/cifar10/train/airplane/0536.png
536,0537.png,airplane,0,9,../data/cifar10/train/airplane/0537.png
537,0538.png,airplane,0,0,../data/cifar10/train/airplane/0538.png
538,0539.png,airplane,0,0,../data/cifar10/train/airplane/0539.png
539,0540.png,airplane,0,5,../data/cifar10/train/airplane/0540.png
540,0541.png,airplane,0,4,../data/cifar10/train/airplane/0541.png
541,0542.png,airplane,0,8,../data/cifar10/train/airplane/0542.png
542,0543.png,airplane,0,0,../data/cifar10/train/airplane/0543.png
543,0544.png,airplane,0,0,../data/cifar10/train/airplane/0544.png
544,0545.png,airplane,0,8,../data/cifar10/train/airplane/0545.png
545,0546.png,airplane,0,9,../data/cifar10/train/airplane/0546.png
546,0547.png,airplane,0,5,../data/cifar10/train/airplane/0547.png
547,0548.png,airplane,0,0,../data/cifar10/train/airplane/0548.png
548,0549.png,airplane,0,8,../data/cifar10/train/airplane/0549.png
549,0550.png,airplane,0,6,../data/cifar10/train/airplane/0550.png
550,0551.png,airplane,0,4,../data/cifar10/train/airplane/0551.png
551,0552.png,airplane,0,9,../data/cifar10/train/airplane/0552.png
552,0553.png,airplane,0,1,../data/cifar10/train/airplane/0553.png
553,0554.png,airplane,0,4,../data/cifar10/train/airplane/0554.png
554,0555.png,airplane,0,4,../data/cifar10/train/airplane/0555.png
555,0556.png,airplane,0,5,../data/cifar10/train/airplane/0556.png
556,0557.png,airplane,0,1,../data/cifar10/train/airplane/0557.png
557,0558.png,airplane,0,5,../data/cifar10/train/airplane/0558.png
558,0559.png,airplane,0,7,../data/cifar10/train/airplane/0559.png
559,0560.png,airplane,0,1,../data/cifar10/train/airplane/0560.png
560,0561.png,airplane,0,9,../data/cifar10/train/airplane/0561.png
561,0562.png,airplane,0,0,../data/cifar10/train/airplane/0562.png
562,0563.png,airplane,0,7,../data/cifar10/train/airplane/0563.png
563,0564.png,airplane,0,8,../data/cifar10/train/airplane/0564.png
564,0565.png,airplane,0,4,../data/cifar10/train/airplane/0565.png
565,0566.png,airplane,0,0,../data/cifar10/train/airplane/0566.png
566,0567.png,airplane,0,9,../data/cifar10/train/airplane/0567.png
567,0568.png,airplane,0,2,../data/cifar10/train/airplane/0568.png
568,0569.png,airplane,0,0,../data/cifar10/train/airplane/0569.png
569,0570.png,airplane,0,4,../data/cifar10/train/airplane/0570.png
570,0571.png,airplane,0,1,../data/cifar10/train/airplane/0571.png
571,0572.png,airplane,0,8,../data/cifar10/train/airplane/0572.png
572,0573.png,airplane,0,6,../data/cifar10/train/airplane/0573.png
573,0574.png,airplane,0,8,../data/cifar10/train/airplane/0574.png
574,0575.png,airplane,0,7,../data/cifar10/train/airplane/0575.png
575,0576.png,airplane,0,4,../data/cifar10/train/airplane/0576.png
576,0577.png,airplane,0,4,../data/cifar10/train/airplane/0577.png
577,0578.png,airplane,0,4,../data/cifar10/train/airplane/0578.png
578,0579.png,airplane,0,7,../data/cifar10/train/airplane/0579.png
579,0580.png,airplane,0,4,../data/cifar10/train/airplane/0580.png
580,0581.png,airplane,0,8,../data/cifar10/train/airplane/0581.png
581,0582.png,airplane,0,6,../data/cifar10/train/airplane/0582.png
582,0583.png,airplane,0,0,../data/cifar10/train/airplane/0583.png
583,0584.png,airplane,0,3,../data/cifar10/train/airplane/0584.png
584,0585.png,airplane,0,5,../data/cifar10/train/airplane/0585.png
585,0586.png,airplane,0,5,../data/cifar10/train/airplane/0586.png
586,0587.png,airplane,0,2,../data/cifar10/train/airplane/0587.png
587,0588.png,airplane,0,3,../data/cifar10/train/airplane/0588.png
588,0589.png,airplane,0,1,../data/cifar10/train/airplane/0589.png
589,0590.png,airplane,0,9,../data/cifar10/train/airplane/0590.png
590,0591.png,airplane,0,8,../data/cifar10/train/airplane/0591.png
591,0592.png,airplane,0,9,../data/cifar10/train/airplane/0592.png
592,0593.png,airplane,0,0,../data/cifar10/train/airplane/0593.png
593,0594.png,airplane,0,8,../data/cifar10/train/airplane/0594.png
594,0595.png,airplane,0,3,../data/cifar10/train/airplane/0595.png
595,0596.png,airplane,0,0,../data/cifar10/train/airplane/0596.png
596,0597.png,airplane,0,2,../data/cifar10/train/airplane/0597.png
597,0598.png,airplane,0,9,../data/cifar10/train/airplane/0598.png
598,0599.png,airplane,0,0,../data/cifar10/train/airplane/0599.png
599,0600.png,airplane,0,9,../data/cifar10/train/airplane/0600.png
600,0601.png,airplane,0,0,../data/cifar10/train/airplane/0601.png
601,0602.png,airplane,0,0,../data/cifar10/train/airplane/0602.png
602,0603.png,airplane,0,6,../data/cifar10/train/airplane/0603.png
603,0604.png,airplane,0,5,../data/cifar10/train/airplane/0604.png
604,0605.png,airplane,0,3,../data/cifar10/train/airplane/0605.png
605,0606.png,airplane,0,7,../data/cifar10/train/airplane/0606.png
606,0607.png,airplane,0,0,../data/cifar10/train/airplane/0607.png
607,0608.png,airplane,0,5,../data/cifar10/train/airplane/0608.png
608,0609.png,airplane,0,6,../data/cifar10/train/airplane/0609.png
609,0610.png,airplane,0,4,../data/cifar10/train/airplane/0610.png
610,0611.png,airplane,0,8,../data/cifar10/train/airplane/0611.png
611,0612.png,airplane,0,4,../data/cifar10/train/airplane/0612.png
612,0613.png,airplane,0,7,../data/cifar10/train/airplane/0613.png
613,0614.png,airplane,0,3,../data/cifar10/train/airplane/0614.png
614,0615.png,airplane,0,7,../data/cifar10/train/airplane/0615.png
615,0616.png,airplane,0,7,../data/cifar10/train/airplane/0616.png
616,0617.png,airplane,0,6,../data/cifar10/train/airplane/0617.png
617,0618.png,airplane,0,3,../data/cifar10/train/airplane/0618.png
618,0619.png,airplane,0,4,../data/cifar10/train/airplane/0619.png
619,0620.png,airplane,0,3,../data/cifar10/train/airplane/0620.png
620,0621.png,airplane,0,7,../data/cifar10/train/airplane/0621.png
621,0622.png,airplane,0,5,../data/cifar10/train/airplane/0622.png
622,0623.png,airplane,0,2,../data/cifar10/train/airplane/0623.png
623,0624.png,airplane,0,0,../data/cifar10/train/airplane/0624.png
624,0625.png,airplane,0,2,../data/cifar10/train/airplane/0625.png
625,0626.png,airplane,0,4,../data/cifar10/train/airplane/0626.png
626,0627.png,airplane,0,4,../data/cifar10/train/airplane/0627.png
627,0628.png,airplane,0,2,../data/cifar10/train/airplane/0628.png
628,0629.png,airplane,0,5,../data/cifar10/train/airplane/0629.png
629,0630.png,airplane,0,6,../data/cifar10/train/airplane/0630.png
630,0631.png,airplane,0,4,../data/cifar10/train/airplane/0631.png
631,0632.png,airplane,0,5,../data/cifar10/train/airplane/0632.png
632,0633.png,airplane,0,8,../data/cifar10/train/airplane/0633.png
633,0634.png,airplane,0,8,../data/cifar10/train/airplane/0634.png
634,0635.png,airplane,0,3,../data/cifar10/train/airplane/0635.png
635,0636.png,airplane,0,0,../data/cifar10/train/airplane/0636.png
636,0637.png,airplane,0,6,../data/cifar10/train/airplane/0637.png
637,0638.png,airplane,0,7,../data/cifar10/train/airplane/0638.png
638,0639.png,airplane,0,3,../data/cifar10/train/airplane/0639.png
639,0640.png,airplane,0,6,../data/cifar10/train/airplane/0640.png
640,0641.png,airplane,0,6,../data/cifar10/train/airplane/0641.png
641,0642.png,airplane,0,4,../data/cifar10/train/airplane/0642.png
642,0643.png,airplane,0,0,../data/cifar10/train/airplane/0643.png
643,0644.png,airplane,0,5,../data/cifar10/train/airplane/0644.png
644,0645.png,airplane,0,2,../data/cifar10/train/airplane/0645.png
645,0646.png,airplane,0,0,../data/cifar10/train/airplane/0646.png
646,0647.png,airplane,0,6,../data/cifar10/train/airplane/0647.png
647,0648.png,airplane,0,1,../data/cifar10/train/airplane/0648.png
648,0649.png,airplane,0,8,../data/cifar10/train/airplane/0649.png
649,0650.png,airplane,0,4,../data/cifar10/train/airplane/0650.png
650,0651.png,airplane,0,3,../data/cifar10/train/airplane/0651.png
651,0652.png,airplane,0,0,../data/cifar10/train/airplane/0652.png
652,0653.png,airplane,0,3,../data/cifar10/train/airplane/0653.png
653,0654.png,airplane,0,6,../data/cifar10/train/airplane/0654.png
654,0655.png,airplane,0,7,../data/cifar10/train/airplane/0655.png
655,0656.png,airplane,0,9,../data/cifar10/train/airplane/0656.png
656,0657.png,airplane,0,0,../data/cifar10/train/airplane/0657.png
657,0658.png,airplane,0,9,../data/cifar10/train/airplane/0658.png
658,0659.png,airplane,0,3,../data/cifar10/train/airplane/0659.png
659,0660.png,airplane,0,6,../data/cifar10/train/airplane/0660.png
660,0661.png,airplane,0,7,../data/cifar10/train/airplane/0661.png
661,0662.png,airplane,0,4,../data/cifar10/train/airplane/0662.png
662,0663.png,airplane,0,8,../data/cifar10/train/airplane/0663.png
663,0664.png,airplane,0,1,../data/cifar10/train/airplane/0664.png
664,0665.png,airplane,0,4,../data/cifar10/train/airplane/0665.png
665,0666.png,airplane,0,8,../data/cifar10/train/airplane/0666.png
666,0667.png,airplane,0,8,../data/cifar10/train/airplane/0667.png
667,0668.png,airplane,0,8,../data/cifar10/train/airplane/0668.png
668,0669.png,airplane,0,5,../data/cifar10/train/airplane/0669.png
669,0670.png,airplane,0,2,../data/cifar10/train/airplane/0670.png
670,0671.png,airplane,0,1,../data/cifar10/train/airplane/0671.png
671,0672.png,airplane,0,9,../data/cifar10/train/airplane/0672.png
672,0673.png,airplane,0,5,../data/cifar10/train/airplane/0673.png
673,0674.png,airplane,0,4,../data/cifar10/train/airplane/0674.png
674,0675.png,airplane,0,0,../data/cifar10/train/airplane/0675.png
675,0676.png,airplane,0,3,../data/cifar10/train/airplane/0676.png
676,0677.png,airplane,0,9,../data/cifar10/train/airplane/0677.png
677,0678.png,airplane,0,3,../data/cifar10/train/airplane/0678.png
678,0679.png,airplane,0,8,../data/cifar10/train/airplane/0679.png
679,0680.png,airplane,0,4,../data/cifar10/train/airplane/0680.png
680,0681.png,airplane,0,3,../data/cifar10/train/airplane/0681.png
681,0682.png,airplane,0,9,../data/cifar10/train/airplane/0682.png
682,0683.png,airplane,0,0,../data/cifar10/train/airplane/0683.png
